date,open,high,low,close,Volume ETH,Volume USDT
8/18/2021 0:00,3011.73,3125.81,2950,3014.55,625103.2557,1902429363
8/19/2021 0:00,3014.18,3188,2958.33,3184.12,634769.9217,1931520694
8/20/2021 0:00,3184.11,3300,3177.16,3284.82,558127.4554,1809283029
8/21/2021 0:00,3284.81,3309.16,3207,3223.43,421156.0908,1375973641
8/22/2021 0:00,3223.36,3272,3126.42,3238,406479.0765,1304347039
8/23/2021 0:00,3238,3377.89,3230.02,3321.28,602103.4461,2000534992
8/24/2021 0:00,3321.28,3357.85,3147.31,3170.62,540480.0785,1758604482
8/25/2021 0:00,3170.63,3248,3080,3226.87,483697.6944,1534476278
8/26/2021 0:00,3226.88,3250,3053.3,3093.2,442298.4737,1382397989
8/27/2021 0:00,3093.06,3280,3060.18,3273.45,451027.8071,1434311977
8/28/2021 0:00,3273.89,3287,3210.31,3244.48,262360.3492,850631439.1
8/29/2021 0:00,3244.75,3285,3152.34,3223.47,335806.7827,1078681951
8/30/2021 0:00,3223.47,3347.95,3143,3229.64,625347.2754,2027490193
8/31/2021 0:00,3229.14,3476,3188.77,3429.2,863071.1309,2895209450
9/1/2021 0:00,3429.19,3842,3382.22,3826.82,845759.9587,3038498668
9/2/2021 0:00,3826.82,3836.8,3717.04,3785.82,525165.7996,1981758437
9/3/2021 0:00,3785.82,4027.88,3705.05,3938.11,655903.7574,2557662974
9/4/2021 0:00,3938.11,3970,3832.5,3885.52,364478.1193,1422981232
9/5/2021 0:00,3885.61,3980,3830,3950.29,365759.8597,1432553302
9/6/2021 0:00,3950.28,3970,3864.3,3926.77,397768.5783,1562560096
9/7/2021 0:00,3926.67,3947.15,3005,3434.57,1203536.002,4298119218
9/8/2021 0:00,3434.84,3560,3215.16,3499,780611.7657,2665272034
9/9/2021 0:00,3499.01,3567.06,3390.4,3424.93,628553.8831,2194182935
9/10/2021 0:00,3424.94,3514.11,3150,3208.86,633026.2659,2107283581
9/11/2021 0:00,3208.85,3348.37,3200,3267.21,413524.1761,1355587141
9/12/2021 0:00,3267.1,3474.16,3231.1,3404.21,408858.9595,1379322045
9/13/2021 0:00,3404.3,3430.3,3108.49,3285.35,647855.7199,2103663103
9/14/2021 0:00,3285.09,3437.05,3269.95,3434.37,373634.9026,1249733657
9/15/2021 0:00,3434.37,3616.16,3357.78,3613.55,428507.5278,1486156274
9/16/2021 0:00,3613.55,3676.28,3481.14,3567.98,467985.4919,1680487713
9/17/2021 0:00,3567.97,3594.17,3350.07,3399.81,398888.3705,1383268102
9/18/2021 0:00,3399.89,3541.96,3368.88,3435.64,315162.7627,1090387917
9/19/2021 0:00,3435.64,3456.53,3277.74,3328.62,312948.0013,1052980780
9/20/2021 0:00,3328.57,3347.82,2913.39,2977.28,917939.5785,2834781759
9/21/2021 0:00,2977.32,3105.83,2652,2765.9,971519.8894,2827179157
9/22/2021 0:00,2766.72,3088.88,2737.54,3076.92,677457.6483,1993084669
9/23/2021 0:00,3076.92,3174.5,3033.85,3152.5,459293.8858,1428616218
9/24/2021 0:00,3152.41,3158.52,2733,2928.53,932090.8856,2715718192
9/25/2021 0:00,2928.22,2967.52,2801.57,2921.73,491974.0226,1428143403
9/26/2021 0:00,2921.84,3115.51,2738.17,3059.37,703594.478,2062409599
9/27/2021 0:00,3059.36,3164.94,2922.71,2925.59,510130.7319,1564096695
9/28/2021 0:00,2924.76,2970.82,2789,2804.91,511325.4643,1477983246
9/29/2021 0:00,2805.15,2950,2782,2850.45,411305.0893,1180681056
9/30/2021 0:00,2850.45,3048.42,2837.19,3000.61,506896.7612,1514341937
10/1/2021 0:00,3000.62,3330,2969.07,3309.91,648714.6151,2063112281
10/2/2021 0:00,3309.91,3469,3257,3387.76,422551.1811,1417055616
10/3/2021 0:00,3387.77,3488,3342.51,3417.73,360586.8905,1231536168
10/4/2021 0:00,3417.73,3437.19,3270,3386.31,485204.642,1631562262
10/5/2021 0:00,3386.31,3545,3363.78,3515.27,393900.8818,1355905890
10/6/2021 0:00,3515.48,3632.11,3342,3574.89,618265.5402,2172519697
10/7/2021 0:00,3574.88,3653.98,3470.8,3587.47,486102.3591,1736906584
10/8/2021 0:00,3587.47,3695,3532,3563.13,403597.1437,1455713871
10/9/2021 0:00,3563.13,3635,3538.07,3574.82,361906.7514,1299757024
10/10/2021 0:00,3574.83,3604,3405,3414.22,580223.6302,2049128230
10/11/2021 0:00,3414.22,3623.8,3371,3542.12,493521.882,1743391084
10/12/2021 0:00,3542.12,3547.11,3403.21,3491.46,409377.1918,1425455761
10/13/2021 0:00,3491.43,3613,3412.7,3607.42,393463.1222,1376610270
10/14/2021 0:00,3607.41,3824,3586.04,3790.82,481894.1473,1792792933
10/15/2021 0:00,3790.82,3907.77,3734.1,3868.99,504321.732,1924965954
10/16/2021 0:00,3868.38,3971,3803.56,3829.96,373727.8549,1452752901
10/17/2021 0:00,3829.96,3919.19,3640,3846.85,368898.9831,1406207659
10/18/2021 0:00,3847,3893.14,3676,3744.96,401819.9734,1520728621
10/19/2021 0:00,3744.96,3886.89,3732,3877.03,341268.3723,1300066270
10/20/2021 0:00,3876.98,4169,3828.05,4161.15,537383.0973,2149449047
10/21/2021 0:00,4161.37,4375,4013.13,4052.99,798566.5581,3335123441
10/22/2021 0:00,4053,4167.41,3888,3972.2,463222.5428,1872218698
10/23/2021 0:00,3972.19,4172,3937.51,4167.12,326576.9601,1323345506
10/24/2021 0:00,4167.13,4186.57,3961.5,4082.33,350115.8386,1421627004
10/25/2021 0:00,4082.33,4236,4067.71,4220.37,347438.6534,1445430079
10/26/2021 0:00,4220.36,4297,4090.21,4131.52,414498.1599,1739912498
10/27/2021 0:00,4131.52,4307,3909,3922,704604.25,2874313313
10/28/2021 0:00,3921.99,4295,3890.17,4286.02,626378.5055,2587268364
10/29/2021 0:00,4286.01,4460.47,4265.97,4418.89,559231.0769,2440933126
10/30/2021 0:00,4418.89,4434.06,4232.2,4322.68,340223.069,1469664812
10/31/2021 0:00,4322.68,4399.14,4164.35,4287.21,412856.2893,1764886608
11/1/2021 0:00,4287.48,4386.58,4146.3,4319.43,417620.7073,1794319887
11/2/2021 0:00,4319.43,4599.6,4284.43,4589.89,468184.793,2083371520
11/3/2021 0:00,4589.68,4665.87,4455,4603.35,448658.3513,2051737308
11/4/2021 0:00,4603.35,4606.65,4420.08,4532.32,368218.257,1663942874
11/5/2021 0:00,4532.31,4570.05,4438.8,4474.24,305651.7244,1375503505
11/6/2021 0:00,4474.24,4530,4326.17,4518,322154.0973,1429791261
11/7/2021 0:00,4518,4637.98,4502.37,4612.59,243596.5952,1115635571
11/8/2021 0:00,4612.59,4822.97,4612,4807.98,391102.3181,1850800840
11/9/2021 0:00,4807.98,4838.28,4713.89,4732.33,311267.58,1489567266
11/10/2021 0:00,4732.33,4868,4461.93,4628.78,553596.9916,2600175501
11/11/2021 0:00,4628.68,4779,4576.47,4719,303688.9765,1425610199
11/12/2021 0:00,4719,4809.71,4507.85,4665.46,461580.0415,2146130117
11/13/2021 0:00,4665.47,4707.6,4584.08,4644.28,220720.6611,1026142452
11/14/2021 0:00,4644.27,4696.05,4514.12,4626.5,245309.0674,1126786539
11/15/2021 0:00,4626.5,4772.01,4540,4563.78,375421.6601,1752738876
11/16/2021 0:00,4563.77,4563.77,4103,4209.76,735857.063,3163788841
11/17/2021 0:00,4209.59,4299.91,4063.48,4287.8,472852.1842,1980248928
11/18/2021 0:00,4288.07,4344.81,3956.44,3996.9,576945.1837,2387588165
11/19/2021 0:00,3996.9,4308.97,3973.01,4294.76,420045.0897,1740904041
11/20/2021 0:00,4294.75,4435.88,4199.86,4412.17,365584.578,1577172914
11/21/2021 0:00,4412.17,4451,4242.41,4258.31,340206.3203,1479842946
11/22/2021 0:00,4259.7,4320,4022.74,4085.97,518501.3338,2167112892
11/23/2021 0:00,4086.28,4385.59,4059.62,4339.44,502811.7902,2125825553
11/24/2021 0:00,4339.45,4373.94,4167.65,4269.36,448727.0306,1913428105
11/25/2021 0:00,4270.1,4550,4248.27,4524.85,445868.2434,1962939107
11/26/2021 0:00,4524.48,4551,3913,4041.2,720245.1612,2994490664
11/27/2021 0:00,4041.2,4183.66,4028.34,4095.29,275326.5202,1133169071
11/28/2021 0:00,4095.29,4298.51,3964,4294.78,346471.3551,1421536000
11/29/2021 0:00,4294.77,4458.92,4276.89,4444.53,406881.2284,1772611136
11/30/2021 0:00,4444.54,4753,4346.36,4630.26,743024.4662,3391424543
12/1/2021 0:00,4630.25,4778.75,4523.99,4582.95,508198.3105,2382156067
12/2/2021 0:00,4582.95,4634.83,4433,4511.21,451861.9545,2047468327
12/3/2021 0:00,4511.35,4654.88,4032.5,4215.73,677974.8659,2972156868
12/4/2021 0:00,4215.01,4238.59,3503.68,4117.25,1111773.145,4370074805
12/5/2021 0:00,4117.25,4248.19,4031.39,4196.44,536325.4413,2224220852
12/6/2021 0:00,4196.44,4376.15,3921,4347.59,726742.9638,2991267299
12/7/2021 0:00,4347.57,4425,4255.92,4306.4,420749.751,1830621575
12/8/2021 0:00,4306.4,4450.49,4222.95,4436.91,429403.9351,1868281438
12/9/2021 0:00,4436.91,4488,4076.16,4105.64,462173.711,1970732613
12/10/2021 0:00,4105.64,4231.08,3887.37,3897.94,563236.5671,2287155262
12/11/2021 0:00,3898.31,4097.08,3828.22,4089.37,427853.4343,1711893272
12/12/2021 0:00,4089.68,4173.63,3986.25,4130,260535.5157,1061361793
12/13/2021 0:00,4130,4142.75,3671.45,3781.93,533467.2307,2068534030
12/14/2021 0:00,3781.92,3882.74,3685,3858.99,395145.7462,1499985095
12/15/2021 0:00,3858.99,4092.22,3643.73,4019.08,542068.0573,2102151850
12/16/2021 0:00,4019.54,4113.43,3942.11,3958.11,368780.031,1489983162
12/17/2021 0:00,3959.11,3994.1,3700,3875.42,463370.9225,1789265513
12/18/2021 0:00,3875.43,3996.93,3767.01,3959.93,339593.2543,1326617546
12/19/2021 0:00,3959.93,4032.43,3884,3924.14,306006.323,1208752534
12/20/2021 0:00,3924.14,3983.37,3753,3944.73,366916.4771,1416566981
12/21/2021 0:00,3944.72,4063,3913.21,4014.15,340826.3553,1364232642
12/22/2021 0:00,4014.41,4074.87,3933.4,3979.51,303191.8076,1215914917
12/23/2021 0:00,3979.51,4150,3893.23,4111.41,380207.8166,1525274497
12/24/2021 0:00,4111.41,4134.84,4017.17,4046.36,230741.8072,943327277.5
12/25/2021 0:00,4046.35,4137.91,4018.62,4094.83,208126.8805,846912042.1
12/26/2021 0:00,4094.36,4105,4000,4063.56,189309.255,767315615.3
12/27/2021 0:00,4063.57,4127.46,4031,4037.23,222202.1383,905588409.9
12/28/2021 0:00,4037.22,4037.23,3759.36,3792.75,358064.7163,1393962042
12/29/2021 0:00,3792.75,3827.78,3604.2,3630.19,302753.6375,1136202240
12/30/2021 0:00,3630.18,3769.1,3585,3709.27,249263.7305,921537785.4
12/31/2021 0:00,3709.27,3815,3622.29,3676.23,268014.2942,1001765030
1/1/2022 0:00,3676.22,3776.45,3673.46,3765.54,154143.8968,574718328.5
1/2/2022 0:00,3765.54,3857.44,3717.3,3828.27,154791.4263,585374957.7
1/3/2022 0:00,3828.11,3853.09,3680,3765.89,236245.8586,892944105.6
1/4/2022 0:00,3765.89,3900.73,3713.11,3785.11,288258.5549,1098182608
1/5/2022 0:00,3785.1,3848,3415,3540.63,397942.0363,1464819255
1/6/2022 0:00,3539.82,3550.43,3300,3406.81,496745.7413,1698727637
1/7/2022 0:00,3406.81,3416.76,3064.42,3199.24,669631.7262,2149562773
1/8/2022 0:00,3198.68,3250,3000,3080.95,400692.1061,1252795163
1/9/2022 0:00,3080.98,3211.72,3057.35,3151.97,275874.1643,864505480.9
1/10/2022 0:00,3151.97,3185,2928.83,3082.68,529818.3866,1616550523
1/11/2022 0:00,3082.87,3263.54,3051.8,3239.72,362446.7087,1145852584
1/12/2022 0:00,3239.73,3411.43,3206.2,3371.26,370465.8015,1226038697
1/13/2022 0:00,3371.6,3410,3233.43,3240.61,336234.8799,1116293608
1/14/2022 0:00,3240.61,3342.79,3188,3307.42,285326.3505,931347172.8
1/15/2022 0:00,3307.42,3371.64,3261,3326.04,203100.3778,675484534.7
1/16/2022 0:00,3326.51,3393.6,3269.62,3346.88,210782.2277,701885138.8
1/17/2022 0:00,3346.89,3357.57,3141.1,3209.67,284063.6548,922568646.9
1/18/2022 0:00,3209.68,3243.87,3082,3159.85,299134.2728,943140782.4
1/19/2022 0:00,3159.85,3174.87,3000,3084.02,332996.5703,1035249881
1/20/2022 0:00,3084.02,3273.37,2987.15,3001.48,357596.7062,1124982398
1/21/2022 0:00,3001.48,3034.12,2403,2568.15,1022021.7,2828122723
1/22/2022 0:00,2567.47,2626,2300,2412.18,1081357.549,2652383042
1/23/2022 0:00,2412.18,2556.78,2370.8,2539.01,580497.7613,1431696376
1/24/2022 0:00,2539,2539.75,2159,2439.29,1123134.704,2592832133
1/25/2022 0:00,2439.56,2506.55,2348.96,2458.83,510152.954,1237051148
1/26/2022 0:00,2459.04,2722,2402.03,2462.99,806441.6229,2058599145
1/27/2022 0:00,2463,2521,2316.43,2424.25,599481.7159,1448742950
1/28/2022 0:00,2424.02,2558.98,2357.88,2544.99,485149.8065,1183543182
1/29/2022 0:00,2544.99,2636.66,2520.01,2601.43,376666.8246,966725225.8
1/30/2022 0:00,2601.43,2640,2542.5,2601.68,290770.0859,755039834.6
1/31/2022 0:00,2601.67,2706.77,2476.07,2686.94,444584.851,1154488528
2/1/2022 0:00,2686.94,2813,2673.52,2787.23,390034.2736,1075341491
2/2/2022 0:00,2787.48,2810.88,2612.72,2680.67,447852.1228,1215958780
2/3/2022 0:00,2680.25,2726.64,2576.05,2695.46,405043.3931,1068724166
2/4/2022 0:00,2695.21,2995,2671.4,2994.99,664002.9328,1889746044
2/5/2022 0:00,2994.99,3060.47,2958.01,3012.65,356803.3071,1073972573
2/6/2022 0:00,3012.64,3074.56,2950.21,3054.99,249394.5966,749957615
2/7/2022 0:00,3055,3186,2991.8,3139.77,455070.2529,1410603198
2/8/2022 0:00,3139.77,3232.87,3025.21,3116.69,514773.5837,1602652877
2/9/2022 0:00,3116.69,3269.7,3055,3243.94,370267.8913,1171445664
2/10/2022 0:00,3243.6,3283.66,3056.74,3072.49,578212.8383,1839815886
2/11/2022 0:00,3072.36,3138.62,2879,2927.54,462025.8751,1404238409
2/12/2022 0:00,2927.54,2985.98,2858.3,2918.88,336250.3131,981432045.7
2/13/2022 0:00,2918.58,2954.4,2836.7,2871.13,242751.3547,705260941.5
2/14/2022 0:00,2871.14,2964.97,2829.01,2929.75,381778.238,1107566193
2/15/2022 0:00,2929.75,3196.19,2912.06,3183.52,448971.754,1381094746
2/16/2022 0:00,3183.53,3186.77,3044.03,3122.3,319997.6244,999219896.2
2/17/2022 0:00,3122.31,3160,2851.55,2891.87,488693.2624,1467352493
2/18/2022 0:00,2891.88,2943.97,2750,2779.48,502977.4069,1428246803
2/19/2022 0:00,2779.3,2830.96,2694.45,2763.63,293838.0025,812399991.6
2/20/2022 0:00,2763.63,2764.64,2576,2621.99,386384.904,1023095362
2/21/2022 0:00,2621.99,2759.51,2558,2568.02,761838.9858,2030019705
2/22/2022 0:00,2568.03,2665.74,2500,2636.29,692639.4942,1787436158
2/23/2022 0:00,2636.28,2753.55,2575.83,2579.71,504470.1412,1347740672
2/24/2022 0:00,2579.7,2740,2300,2596.2,1395732.775,3417715584
2/25/2022 0:00,2596.26,2834.97,2571.72,2768.49,679394.1762,1818778015
2/26/2022 0:00,2768.05,2878,2727.5,2779.47,418485.2529,1169315478
2/27/2022 0:00,2779.47,2836.33,2557.98,2616.79,650198.7785,1757950721
2/28/2022 0:00,2616.79,2951.6,2568.62,2920.95,733794.4488,2004492153
3/1/2022 0:00,2920.83,3037.94,2854.09,2976.33,673901.6976,1983738648
3/2/2022 0:00,2976.33,3043.91,2914.21,2947.3,614623.7461,1828572588
3/3/2022 0:00,2947.31,2970.97,2785,2833.99,446192.2353,1282099960
3/4/2022 0:00,2834,2836.17,2573,2622.1,556178.7588,1499282207
3/5/2022 0:00,2622.11,2685.12,2589.38,2665.15,268730.3036,709708518.9
3/6/2022 0:00,2665.16,2676.29,2535,2551.29,336487.9099,881200532.3
3/7/2022 0:00,2551.3,2649,2445,2491.12,619728.8489,1574512872
3/8/2022 0:00,2491.12,2624,2480.15,2575.97,560719.3074,1436450139
3/9/2022 0:00,2575.98,2775.85,2567.7,2726.98,562771.7403,1524779168
3/10/2022 0:00,2726.98,2733.25,2550.27,2606.7,559004.7675,1460402987
3/11/2022 0:00,2606.69,2676.78,2522.57,2556.86,494583.6568,1281060914
3/12/2022 0:00,2556.86,2616.79,2553.39,2568.8,219236.5711,567134036.9
3/13/2022 0:00,2568.8,2603.32,2493,2515.65,316942.1601,811775081.6
3/14/2022 0:00,2515.66,2609.6,2498.67,2589.41,386630.1912,991479973.1
3/15/2022 0:00,2589.42,2669,2507,2617.73,461202.3014,1189436495
3/16/2022 0:00,2617.74,2788,2603.38,2773.81,666224.7217,1792497068
3/17/2022 0:00,2773.8,2836,2746.42,2811.92,379312.541,1058301299
3/18/2022 0:00,2811.91,2984,2765.59,2938.92,556535.7966,1590887966
3/19/2022 0:00,2938.84,2987.7,2890.86,2950.84,325971.5398,961244629.5
3/20/2022 0:00,2950.85,2964.17,2817.21,2861.38,377608.8214,1089196046
3/21/2022 0:00,2861.39,2960.57,2829.81,2890.03,450223.9073,1305282354
3/22/2022 0:00,2890.03,3052.85,2886.43,2969.64,564868.9839,1692559175
3/23/2022 0:00,2969.64,3045.2,2920.65,3036,453962.7298,1350911495
3/24/2022 0:00,3035.99,3129.11,2999.11,3110.76,577171.5239,1768485489
3/25/2022 0:00,3110.75,3193.28,3076,3102.14,489099.5572,1532535178
3/26/2022 0:00,3102.13,3153.2,3084.9,3145,207134.847,646551585.7
3/27/2022 0:00,3145.01,3299.37,3126.02,3295.65,335467.4145,1072163952
3/28/2022 0:00,3295.65,3431.15,3275.01,3332.92,527237.1133,1766636914
3/29/2022 0:00,3332.91,3481.87,3329.68,3400.51,465899.8226,1590016971
3/30/2022 0:00,3400.51,3446.9,3331.84,3385.79,356082.5231,1206555999
3/31/2022 0:00,3385.8,3444.83,3261.35,3281.51,455091.2395,1526047564
4/1/2022 0:00,3281.51,3481.29,3210.68,3455.21,532169.2392,1780259683
4/2/2022 0:00,3455.2,3532.2,3433.14,3443.77,499893.29,1740311568
4/3/2022 0:00,3443.77,3580.34,3412.11,3521.91,381581.7683,1334671717
4/4/2022 0:00,3521.9,3547,3405.97,3519.5,449984.1586,1564866360
4/5/2022 0:00,3519.5,3555,3400,3406.99,397782.7437,1383264216
4/6/2022 0:00,3407,3407.5,3162.39,3168.51,736273.1047,2411228210
4/7/2022 0:00,3168.52,3268.98,3143.15,3227.19,458179.3272,1470465125
4/8/2022 0:00,3227.2,3314.02,3173.52,3192.39,502422.5048,1634901496
4/9/2022 0:00,3192.39,3268.4,3181.28,3258.57,212444.2566,683630508.2
4/10/2022 0:00,3258.57,3307.22,3193,3203.04,232303.2326,756032282.6
4/11/2022 0:00,3203.04,3213.63,2950,2979.74,693394.2912,2127486126
4/12/2022 0:00,2979.75,3085,2950,3027.66,579522.9505,1750871210
4/13/2022 0:00,3027.65,3128.97,2996.86,3118.28,419101.494,1285303925
4/14/2022 0:00,3118.28,3145,2976.3,3021.98,408382.5572,1249759777
4/15/2022 0:00,3021.98,3060.92,2993.13,3040.56,249626.2981,755644733.7
4/16/2022 0:00,3040.57,3086.1,3010.03,3059.3,176352.4165,536234354.3
4/17/2022 0:00,3059.3,3083,2981.7,2988.06,243772.074,742151590.6
4/18/2022 0:00,2988.07,3069.6,2883.22,3055.56,510251.6536,1508168473
4/19/2022 0:00,3055.56,3131,3030.34,3101.77,359375.0038,1106468538
4/20/2022 0:00,3101.74,3166.5,3036.45,3076.04,415000.0685,1285353922
4/21/2022 0:00,3076.03,3180,2942.31,2983.58,562699.697,1736496193
4/22/2022 0:00,2983.57,3034.32,2930.35,2962.39,452433.082,1350044345
4/23/2022 0:00,2962.39,2978.03,2913.89,2933.03,187576.7324,554261385.9
4/24/2022 0:00,2933.04,2967.06,2912.09,2921,218957.0222,643702920.9
4/25/2022 0:00,2920.99,3025.65,2797.01,3006.62,619198.3616,1789151246
4/26/2022 0:00,3006.63,3039.54,2767,2809.67,531184.3504,1544470478
4/27/2022 0:00,2809.68,2919.87,2794.46,2888.96,488951.2416,1401317316
4/28/2022 0:00,2888.95,2980,2853.83,2936.93,537392.9978,1567476628
4/29/2022 0:00,2936.92,2946.46,2776.63,2817.13,525978.147,1503869186
4/30/2022 0:00,2817.13,2841.63,2709.26,2726.66,367757.2469,1028113962
5/1/2022 0:00,2726.67,2849.9,2716.13,2824.81,442544.8792,1230927404
5/2/2022 0:00,2824.81,2894.22,2778.78,2856.54,521706.8567,1476062750
5/3/2022 0:00,2856.54,2861.47,2755.19,2781.7,371331.1796,1046307601
5/4/2022 0:00,2781.7,2965.85,2771.74,2940.64,548738.0668,1572901182
5/5/2022 0:00,2940.65,2954.65,2683,2747.97,734845.3194,2055752498
5/6/2022 0:00,2747.96,2758.18,2632.95,2692.85,711449.3234,1918267933
5/7/2022 0:00,2692.86,2704.36,2584.75,2635.34,371271.4532,987464053.4
5/8/2022 0:00,2635.35,2642,2484,2519.71,757615.3415,1930282595
5/9/2022 0:00,2519.71,2530.78,2225,2228.55,1574924.979,3725676633
5/10/2022 0:00,2229,2457.34,2200,2342.05,1550626.139,3650912006
5/11/2022 0:00,2342.04,2451.37,2005,2084.99,2022864.838,4605757120
5/12/2022 0:00,2084.99,2195,1800,1960.22,2305192.908,4485518776
5/13/2022 0:00,1960.22,2147.54,1940.23,2009.69,1134042.339,2355144482
5/14/2022 0:00,2009.69,2070.06,1951.21,2056.48,563788.3078,1136170836
5/15/2022 0:00,2056.47,2167,2000.68,2145.29,514398.2587,1067795596
5/16/2022 0:00,2145.29,2145.29,1979.12,2023.66,822070.8531,1672324752
5/17/2022 0:00,2023.66,2122.42,2008,2090.72,568249.0448,1175068276
5/18/2022 0:00,2090.72,2110.72,1908,1915.11,631577.2341,1262292139
5/19/2022 0:00,1915.11,2040.39,1903.18,2019.55,741476.9794,1461787984
5/20/2022 0:00,2019.55,2064,1923,1959.08,576981.5371,1151839845
5/21/2022 0:00,1959.08,1990.86,1937.36,1975.07,238869.7632,470714672.6
5/22/2022 0:00,1975.06,2056.41,1966.33,2043.19,355735.1927,715445185.6
5/23/2022 0:00,2043.19,2088.5,1957.12,1973.32,636085.0224,1296599784
5/24/2022 0:00,1973.33,1993.83,1913.02,1979.41,534096.972,1047864200
5/25/2022 0:00,1979.4,2022.34,1934.61,1942.63,524786.3091,1034922798
5/26/2022 0:00,1942.64,1966.01,1735,1792.23,1168740.575,2157585474
5/27/2022 0:00,1792.24,1822.26,1703,1727.27,1296693.285,2284866824
5/28/2022 0:00,1727.26,1808.98,1722.26,1792.22,558271.1818,988074924.6
5/29/2022 0:00,1792.21,1827.4,1759.96,1813.64,432430.611,776046677.1
5/30/2022 0:00,1813.64,2013,1803.18,1998.78,814922.8359,1557925971
5/31/2022 0:00,1998.78,2016.45,1925,1941.9,751103.4226,1477853074
6/1/2022 0:00,1941.9,1972.58,1763.75,1817.95,1037841.271,1954005475
6/2/2022 0:00,1817.96,1853.05,1782.42,1834.08,788784.4017,1434781730
6/3/2022 0:00,1834.09,1843.91,1737,1775.12,741282.5346,1319239612
6/4/2022 0:00,1775.13,1816,1748.43,1804.58,388279.4579,689062743
6/5/2022 0:00,1804.58,1830.17,1773.05,1806.23,371974.5061,670583717
6/6/2022 0:00,1806.22,1920,1804.35,1859.84,804250.3567,1509754496
6/7/2022 0:00,1859.84,1874.98,1725.13,1813.33,1397598.229,2491786695
6/8/2022 0:00,1813.33,1838.77,1765.28,1791.88,941510.1373,1696874614
6/9/2022 0:00,1791.88,1833,1777.33,1788.81,535310.9618,963245550.8
6/10/2022 0:00,1788.8,1804.32,1655.93,1662.91,955035.7924,1648304410
6/11/2022 0:00,1662.91,1682.21,1496.74,1532.89,1220325.254,1914818054
6/12/2022 0:00,1532.89,1547,1423,1434.84,1563225.37,2311178755
6/13/2022 0:00,1434.84,1455,1165.45,1209.82,3626351.665,4611744121
6/14/2022 0:00,1209.35,1268.45,1075.8,1208.9,2716493.801,3217818700
6/15/2022 0:00,1208.9,1250,1014.4,1237.52,3114823.136,3493040697
6/16/2022 0:00,1237.53,1257.85,1051.55,1068.5,1447386.83,1649596820
6/17/2022 0:00,1068.5,1118,1051.11,1086.94,1220677.949,1329091115
6/18/2022 0:00,1086.93,1097.58,881.56,995.13,2308983.519,2263399397
6/19/2022 0:00,995.12,1158.62,936.15,1128.53,2018599.45,2092850318
6/20/2022 0:00,1128.53,1170,1053,1128.24,1721772.913,1910020863
6/21/2022 0:00,1128.24,1194,1109.23,1125.85,1306095.376,1500605190
6/22/2022 0:00,1125.86,1127.33,1043.65,1050.19,1306959.859,1420433702
6/23/2022 0:00,1050.19,1155,1045.3,1144.72,1278257.09,1415452039
6/24/2022 0:00,1144.71,1245.43,1132,1225.02,1337137.483,1589113478
6/25/2022 0:00,1225.02,1256.77,1180,1242.36,861986.6177,1048516642
6/26/2022 0:00,1242.31,1280,1194.6,1197.79,884184.273,1094067725
6/27/2022 0:00,1197.79,1238.93,1172.49,1192.51,868734.2061,1047407118
6/28/2022 0:00,1192.51,1237.99,1136.32,1144.05,1104065.221,1314982778
6/29/2022 0:00,1144.05,1156.8,1087.42,1100.21,1295517.796,1449586743
6/30/2022 0:00,1100.21,1106.62,998,1071.01,1420670.366,1481000139
7/1/2022 0:00,1071.02,1117,1033.44,1059.73,1562255.144,1669000121
7/2/2022 0:00,1059.73,1078.88,1028.29,1067.01,714812.0804,752813687
7/3/2022 0:00,1067.01,1088.34,1040.78,1074.26,644746.3337,686056543.2
7/4/2022 0:00,1074.26,1160.9,1045.37,1151,1150108.986,1266934953
7/5/2022 0:00,1151.01,1174.9,1076.34,1132.5,1398961.45,1578654374
7/6/2022 0:00,1132.51,1205,1111.44,1186.57,1211768.076,1388074910
7/7/2022 0:00,1186.57,1254.29,1163.18,1237.49,1001316.079,1208160386
7/8/2022 0:00,1237.49,1276.46,1193.15,1214.04,1189518.363,1466331924
7/9/2022 0:00,1214.03,1235.4,1204.67,1217.02,576337.1809,702039918.6
7/10/2022 0:00,1217.02,1219.95,1153,1168.36,1018038.651,1200593502
7/11/2022 0:00,1168.37,1171.29,1091.71,1096.4,1201652.305,1370709631
7/12/2022 0:00,1096.37,1098.26,1033.46,1038.58,1261349.632,1347752238
7/13/2022 0:00,1038.58,1119.18,1006.32,1115,2035605.83,2158672348
7/14/2022 0:00,1115.01,1214.65,1072.11,1193.42,1605101.926,1816929083
7/15/2022 0:00,1193.42,1287.82,1181.05,1231.25,1466037.258,1794058729
7/16/2022 0:00,1231.25,1422.91,1191.23,1355.85,1493809.923,1936527899
7/17/2022 0:00,1355.84,1387,1319.04,1338.65,1246202.88,1687064378
7/18/2022 0:00,1338.65,1597.47,1336.07,1581.04,2029918.765,2980357375
7/19/2022 0:00,1581.03,1631,1493.11,1542.32,1846048.682,2856463587
7/20/2022 0:00,1542.33,1620.4,1484.23,1521.58,1351177.425,2109332407
7/21/2022 0:00,1521.63,1605.98,1463.56,1575.45,1247327.496,1897833301
7/22/2022 0:00,1575.45,1650.05,1516.11,1535.27,1170723.087,1865036182
7/23/2022 0:00,1535.27,1596.51,1488,1548.67,851284.7339,1310964570
7/24/2022 0:00,1548.66,1664.34,1545.67,1597.7,1009935.9,1616289078
7/25/2022 0:00,1597.7,1609.55,1435.58,1440.79,1418390.981,2151224739
